timestamp,rows,time_taken,energy_consumption,previous_temp,previous_humi,current_temp,current_humi,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode,FC_Unit_7_Status,FC_Unit_7_Fan_Status,FC_Unit_7_Set_Point,FC_Unit_7_Operation_Mode,FC_Unit_8_Status,FC_Unit_8_Fan_Status,FC_Unit_8_Set_Point,FC_Unit_8_Operation_Mode
1734917835,"[5345, 5346, 5347, 5348, 5349, 5350, 5351, 5352, 5353, 5354]","[np.int64(269), np.int64(658), np.int64(930), np.int64(1321), np.int64(1590), np.int64(1983), np.int64(2251), np.int64(2638), np.int64(2911), np.int64(3242)]","[np.float64(1.0), np.float64(1.009999999999991), np.float64(1.009999999999991), np.float64(0.009999999999990905), np.float64(1.009999999999991), np.float64(1.0200000000000102), np.float64(1.0200000000000102), np.float64(1.0200000000000102), np.float64(1.0200000000000102), np.float64(1.0200000000000102)]","[np.float64(27.357), np.float64(27.333), np.float64(27.329), np.float64(27.333), np.float64(27.286), np.float64(27.333), np.float64(27.286), np.float64(27.32), np.float64(27.286), np.float64(27.257)]","[np.float64(73.938), np.float64(73.786), np.float64(74.0), np.float64(73.857), np.float64(74.0), np.float64(73.857), np.float64(74.0), np.float64(73.833), np.float64(74.0), np.float64(74.0)]",27.367,73.929,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734876908,"[5221, 5222, 5223, 5224, 5225, 5226]","[np.int64(335), np.int64(613), np.int64(975), np.int64(1328), np.int64(1596), np.int64(1988)]","[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.01000999999999408)]","[np.float64(27.4), np.float64(27.414), np.float64(27.429), np.float64(27.467), np.float64(27.486), np.float64(27.517)]","[np.float64(69.714), np.float64(70.125), np.float64(70.062), np.float64(69.5), np.float64(70.0), np.float64(69.357)]",27.36,70.0,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734917486,[],[],[],[],[],27.357,74.062,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734918104,"[5346, 5347]","[np.int64(389), np.int64(661)]","[np.float64(0.009999999999990905), np.float64(0.009999999999990905)]","[np.float64(27.333), np.float64(27.329)]","[np.float64(73.786), np.float64(74.0)]",27.357,73.938,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734917116,"[5343, 5344, 5345, 5346, 5347, 5348, 5349, 5350, 5351, 5352]","[np.int64(370), np.int64(719), np.int64(988), np.int64(1377), np.int64(1649), np.int64(2040), np.int64(2309), np.int64(2702), np.int64(2970), np.int64(3357)]","[np.float64(1.0), np.float64(0.0), np.float64(1.0), np.float64(1.009999999999991), np.float64(1.009999999999991), np.float64(0.009999999999990905), np.float64(1.009999999999991), np.float64(1.0200000000000102), np.float64(1.0200000000000102), np.float64(1.0200000000000102)]","[np.float64(27.357), np.float64(27.367), np.float64(27.357), np.float64(27.333), np.float64(27.329), np.float64(27.333), np.float64(27.286), np.float64(27.333), np.float64(27.286), np.float64(27.32)]","[np.float64(74.062), np.float64(73.929), np.float64(73.938), np.float64(73.786), np.float64(74.0), np.float64(73.857), np.float64(74.0), np.float64(73.857), np.float64(74.0), np.float64(73.833)]",27.357,74.062,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734916454,[],[],[],[],[],27.357,74.0,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734876582,"[5220, 5221, 5222, 5223, 5224, 5225, 5226]","[np.int64(326), np.int64(661), np.int64(939), np.int64(1301), np.int64(1654), np.int64(1922), np.int64(2314)]","[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.01000999999999408)]","[np.float64(27.36), np.float64(27.4), np.float64(27.414), np.float64(27.429), np.float64(27.467), np.float64(27.486), np.float64(27.517)]","[np.float64(70.0), np.float64(69.714), np.float64(70.125), np.float64(70.062), np.float64(69.5), np.float64(70.0), np.float64(69.357)]",27.35,69.929,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734799040,[],[],[],[],[],27.34,67.333,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734797395,"[4981, 4982, 4983, 4984, 4985]","[np.int64(322), np.int64(661), np.int64(931), np.int64(1291), np.int64(1645)]","[np.float64(0.0), np.float64(0.0), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905)]","[np.float64(27.317), np.float64(27.317), np.float64(27.3), np.float64(27.3), np.float64(27.34)]","[np.float64(67.286), np.float64(67.0), np.float64(67.125), np.float64(67.188), np.float64(67.333)]",27.333,67.0,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734919818,"[5351, 5352, 5353, 5354]","[np.int64(268), np.int64(655), np.int64(928), np.int64(1259)]","[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(27.286), np.float64(27.32), np.float64(27.286), np.float64(27.257)]","[np.float64(74.0), np.float64(73.833), np.float64(74.0), np.float64(74.0)]",27.333,73.857,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734796072,"[4977, 4978, 4979, 4980, 4981, 4982, 4983, 4984, 4985, 4986]","[np.int64(274), np.int64(662), np.int64(934), np.int64(1323), np.int64(1645), np.int64(1984), np.int64(2254), np.int64(2614), np.int64(2968), np.int64(3245)]","[np.float64(1.0100000000000193), np.float64(0.010000000000019327), np.float64(0.010000000000019327), np.float64(1.0100000000000193), np.float64(1.0100000000000193), np.float64(1.0100000000000193), np.float64(1.0200000000000102), np.float64(1.0200000000000102), np.float64(1.0200000000000102), np.float64(0.030000000000001137)]","[np.float64(27.3), np.float64(27.317), np.float64(27.3), np.float64(27.333), np.float64(27.317), np.float64(27.317), np.float64(27.3), np.float64(27.3), np.float64(27.34), np.float64(27.3)]","[np.float64(66.812), np.float64(66.714), np.float64(66.938), np.float64(67.0), np.float64(67.286), np.float64(67.0), np.float64(67.125), np.float64(67.188), np.float64(67.333), np.float64(67.25)]",27.333,66.714,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734918493,[5347],[np.int64(272)],[np.float64(0.0)],[np.float64(27.329)],[np.float64(74.0)],27.333,73.786,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734919156,"[5349, 5350, 5351, 5352, 5353, 5354, 5355, 5356, 5357, 5358]","[np.int64(269), np.int64(662), np.int64(930), np.int64(1317), np.int64(1590), np.int64(1921), np.int64(2317), np.int64(2581), np.int64(2972), np.int64(3239)]","[np.float64(1.0), np.float64(1.0100000000000193), np.float64(1.0100000000000193), np.float64(1.0100000000000193), np.float64(1.0100000000000193), np.float64(1.0100000000000193), np.float64(0.020000000000038654), np.float64(1.0200000000000387), np.float64(1.0200000000000387), np.float64(1.0300000000000296)]","[np.float64(27.286), np.float64(27.333), np.float64(27.286), np.float64(27.32), np.float64(27.286), np.float64(27.257), np.float64(27.283), np.float64(27.257), np.float64(27.283), np.float64(27.257)]","[np.float64(74.0), np.float64(73.857), np.float64(74.0), np.float64(73.833), np.float64(74.0), np.float64(74.0), np.float64(73.857), np.float64(74.0), np.float64(73.857), np.float64(74.0)]",27.333,73.857,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734918765,[],[],[],[],[],27.329,74.0,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734920473,"[5353, 5354]","[np.int64(273), np.int64(604)]","[np.float64(0.0), np.float64(0.0)]","[np.float64(27.286), np.float64(27.257)]","[np.float64(74.0), np.float64(74.0)]",27.32,73.833,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734794429,"[4972, 4973]","[np.int64(296), np.int64(648)]","[np.float64(0.0), np.float64(0.0)]","[np.float64(27.286), np.float64(27.3)]","[np.float64(66.5), np.float64(66.429)]",27.317,66.429,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734801022,"[4992, 4993, 4994, 4995, 4996, 4997, 4998, 4999, 5000, 5001]","[np.int64(273), np.int64(665), np.int64(986), np.int64(1321), np.int64(1649), np.int64(1928), np.int64(2314), np.int64(2585), np.int64(2969), np.int64(3244)]","[np.float64(1.0), np.float64(0.0), np.float64(0.009999999999990905), np.float64(1.009999999999991), np.float64(0.009999999999990905), np.float64(1.009999999999991), np.float64(0.020000000000010232), np.float64(0.020000000000010232), np.float64(0.020000000000010232), np.float64(1.0200000000000102)]","[np.float64(27.271), np.float64(27.3), np.float64(27.3), np.float64(27.283), np.float64(27.283), np.float64(27.271), np.float64(27.3), np.float64(27.257), np.float64(27.283), np.float64(27.271)]","[np.float64(67.75), np.float64(67.857), np.float64(67.714), np.float64(67.929), np.float64(67.714), np.float64(67.938), np.float64(67.929), np.float64(68.125), np.float64(68.071), np.float64(68.375)]",27.317,67.286,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734796734,"[4979, 4980, 4981, 4982, 4983, 4984, 4985, 4986, 4987, 4988]","[np.int64(272), np.int64(661), np.int64(983), np.int64(1322), np.int64(1592), np.int64(1952), np.int64(2306), np.int64(2583), np.int64(2969), np.int64(3273)]","[np.float64(0.0), np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.009999999999991), np.float64(1.009999999999991), np.float64(1.009999999999991), np.float64(0.01999999999998181), np.float64(1.0199999999999818), np.float64(0.01999999999998181)]","[np.float64(27.3), np.float64(27.333), np.float64(27.317), np.float64(27.317), np.float64(27.3), np.float64(27.3), np.float64(27.34), np.float64(27.3), np.float64(27.3), np.float64(27.271)]","[np.float64(66.938), np.float64(67.0), np.float64(67.286), np.float64(67.0), np.float64(67.125), np.float64(67.188), np.float64(67.333), np.float64(67.25), np.float64(67.214), np.float64(67.188)]",27.317,66.714,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734797717,"[4982, 4983, 4984, 4985]","[np.int64(339), np.int64(609), np.int64(969), np.int64(1323)]","[np.float64(0.0), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905)]","[np.float64(27.317), np.float64(27.3), np.float64(27.3), np.float64(27.34)]","[np.float64(67.0), np.float64(67.125), np.float64(67.188), np.float64(67.333)]",27.317,67.286,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734798056,"[4983, 4984, 4985]","[np.int64(270), np.int64(630), np.int64(984)]","[np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905)]","[np.float64(27.3), np.float64(27.3), np.float64(27.34)]","[np.float64(67.125), np.float64(67.188), np.float64(67.333)]",27.317,67.0,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734876230,"[5219, 5220, 5221, 5222, 5223, 5224, 5225, 5226]","[np.int64(352), np.int64(678), np.int64(1013), np.int64(1291), np.int64(1653), np.int64(2006), np.int64(2274), np.int64(2666)]","[np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.020009999999984984)]","[np.float64(27.35), np.float64(27.36), np.float64(27.4), np.float64(27.414), np.float64(27.429), np.float64(27.467), np.float64(27.486), np.float64(27.517)]","[np.float64(69.929), np.float64(70.0), np.float64(69.714), np.float64(70.125), np.float64(70.062), np.float64(69.5), np.float64(70.0), np.float64(69.357)]",27.3,70.214,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734875922,"[5218, 5219, 5220, 5221, 5222, 5223, 5224, 5225, 5226]","[np.int64(308), np.int64(660), np.int64(986), np.int64(1321), np.int64(1599), np.int64(1961), np.int64(2314), np.int64(2582), np.int64(2974)]","[np.float64(0.0), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(0.020009999999984984)]","[np.float64(27.3), np.float64(27.35), np.float64(27.36), np.float64(27.4), np.float64(27.414), np.float64(27.429), np.float64(27.467), np.float64(27.486), np.float64(27.517)]","[np.float64(70.214), np.float64(69.929), np.float64(70.0), np.float64(69.714), np.float64(70.125), np.float64(70.062), np.float64(69.5), np.float64(70.0), np.float64(69.357)]",27.3,70.0,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734799317,"[4987, 4988, 4989, 4990, 4991, 4992, 4993, 4994, 4995, 4996]","[np.int64(386), np.int64(690), np.int64(1045), np.int64(1318), np.int64(1705), np.int64(1978), np.int64(2370), np.int64(2691), np.int64(3026), np.int64(3354)]","[np.float64(1.0), np.float64(0.0), np.float64(1.0), np.float64(1.009999999999991), np.float64(0.009999999999990905), np.float64(1.009999999999991), np.float64(0.009999999999990905), np.float64(0.01999999999998181), np.float64(1.0199999999999818), np.float64(0.01999999999998181)]","[np.float64(27.3), np.float64(27.271), np.float64(27.3), np.float64(27.286), np.float64(27.317), np.float64(27.271), np.float64(27.3), np.float64(27.3), np.float64(27.283), np.float64(27.283)]","[np.float64(67.214), np.float64(67.188), np.float64(67.071), np.float64(67.375), np.float64(67.286), np.float64(67.75), np.float64(67.857), np.float64(67.714), np.float64(67.929), np.float64(67.714)]",27.3,67.25,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734802008,"[4995, 4996, 4997, 4998, 4999, 5000, 5001, 5002, 5003, 5004]","[np.int64(335), np.int64(663), np.int64(942), np.int64(1328), np.int64(1599), np.int64(1983), np.int64(2258), np.int64(2646), np.int64(2917), np.int64(3275)]","[np.float64(1.0), np.float64(0.0), np.float64(1.0), np.float64(0.010000000000019327), np.float64(0.010000000000019327), np.float64(0.010000000000019327), np.float64(1.0100000000000193), np.float64(1.0100000000000193), np.float64(1.019990000000007), np.float64(0.019990000000007058)]","[np.float64(27.283), np.float64(27.283), np.float64(27.271), np.float64(27.3), np.float64(27.257), np.float64(27.283), np.float64(27.271), np.float64(27.283), np.float64(27.271), np.float64(27.243)]","[np.float64(67.929), np.float64(67.714), np.float64(67.938), np.float64(67.929), np.float64(68.125), np.float64(68.071), np.float64(68.375), np.float64(68.214), np.float64(68.75), np.float64(68.875)]",27.3,67.714,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734801687,"[4994, 4995, 4996, 4997, 4998, 4999, 5000, 5001, 5002, 5003, 5004]","[np.int64(321), np.int64(656), np.int64(984), np.int64(1263), np.int64(1649), np.int64(1920), np.int64(2304), np.int64(2579), np.int64(2967), np.int64(3238), np.int64(3596)]","[np.float64(0.009999999999990905), np.float64(1.009999999999991), np.float64(0.009999999999990905), np.float64(1.009999999999991), np.float64(0.020000000000010232), np.float64(0.020000000000010232), np.float64(0.020000000000010232), np.float64(1.0200000000000102), np.float64(1.0200000000000102), np.float64(1.029989999999998), np.float64(0.029989999999997963)]","[np.float64(27.3), np.float64(27.283), np.float64(27.283), np.float64(27.271), np.float64(27.3), np.float64(27.257), np.float64(27.283), np.float64(27.271), np.float64(27.283), np.float64(27.271), np.float64(27.243)]","[np.float64(67.714), np.float64(67.929), np.float64(67.714), np.float64(67.938), np.float64(67.929), np.float64(68.125), np.float64(68.071), np.float64(68.375), np.float64(68.214), np.float64(68.75), np.float64(68.875)]",27.3,67.857,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734800362,[4990],[np.int64(273)],[np.float64(0.009999999999990905)],[np.float64(27.286)],[np.float64(67.375)],27.3,67.071,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734797006,"[4980, 4981, 4982, 4983, 4984, 4985, 4986, 4987, 4988, 4989]","[np.int64(389), np.int64(711), np.int64(1050), np.int64(1320), np.int64(1680), np.int64(2034), np.int64(2311), np.int64(2697), np.int64(3001), np.int64(3356)]","[np.float64(1.0), np.float64(1.0), np.float64(1.0), np.float64(1.009999999999991), np.float64(1.009999999999991), np.float64(1.009999999999991), np.float64(0.01999999999998181), np.float64(1.0199999999999818), np.float64(0.01999999999998181), np.float64(1.0199999999999818)]","[np.float64(27.333), np.float64(27.317), np.float64(27.317), np.float64(27.3), np.float64(27.3), np.float64(27.34), np.float64(27.3), np.float64(27.3), np.float64(27.271), np.float64(27.3)]","[np.float64(67.0), np.float64(67.286), np.float64(67.0), np.float64(67.125), np.float64(67.188), np.float64(67.333), np.float64(67.25), np.float64(67.214), np.float64(67.188), np.float64(67.071)]",27.3,66.938,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734796346,[],[],[],[],[],27.3,66.812,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1735138997,"[6032, 6033, 6034, 6035, 6036, 6037, 6038, 6039, 6040, 6041]","[np.int64(391), np.int64(660), np.int64(1051), np.int64(1320), np.int64(1680), np.int64(2040), np.int64(2310), np.int64(2699), np.int64(2970), np.int64(3331)]","[np.float64(0.1799999999998363), np.float64(0.34999999999990905), np.float64(0.5499999999997272), np.float64(0.7499999999995453), np.float64(0.9999999999995453), np.float64(1.8599999999996726), np.float64(2.5799999999994725), np.float64(2.949999999999818), np.float64(3.0799999999999272), np.float64(3.2199999999998)]","[np.float64(27.233), np.float64(27.143), np.float64(27.083), np.float64(27.014), np.float64(26.943), np.float64(26.9), np.float64(26.829), np.float64(26.8), np.float64(26.743), np.float64(26.75)]","[np.float64(70.071), np.float64(70.0), np.float64(69.214), np.float64(69.25), np.float64(68.688), np.float64(68.143), np.float64(68.312), np.float64(67.643), np.float64(68.25), np.float64(67.786)]",27.3,70.875,OFF,OFF,23.4,COOL,ON,MID,22.8,COOL,OFF,OFF,22.9,DRY,OFF,OFF,22.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.5,COOL,OFF,OFF,22.9,COOL,OFF,OFF,23.0,COOL
1734798686,[4985],[np.int64(354)],[np.float64(0.0)],[np.float64(27.34)],[np.float64(67.333)],27.3,67.188,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734798326,"[4984, 4985]","[np.int64(360), np.int64(714)]","[np.float64(0.0), np.float64(0.0)]","[np.float64(27.3), np.float64(27.34)]","[np.float64(67.188), np.float64(67.333)]",27.3,67.125,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734795356,"[4975, 4976, 4977, 4978, 4979, 4980, 4981, 4982, 4983, 4984]","[np.int64(331), np.int64(716), np.int64(990), np.int64(1378), np.int64(1650), np.int64(2039), np.int64(2361), np.int64(2700), np.int64(2970), np.int64(3330)]","[np.float64(0.009999999999990905), np.float64(0.009999999999990905), np.float64(1.0200000000000102), np.float64(0.020000000000010232), np.float64(0.020000000000010232), np.float64(1.0200000000000102), np.float64(1.0200000000000102), np.float64(1.0200000000000102), np.float64(1.0300000000000011), np.float64(1.0300000000000011)]","[np.float64(27.3), np.float64(27.333), np.float64(27.3), np.float64(27.317), np.float64(27.3), np.float64(27.333), np.float64(27.317), np.float64(27.317), np.float64(27.3), np.float64(27.3)]","[np.float64(66.75), np.float64(66.714), np.float64(66.812), np.float64(66.714), np.float64(66.938), np.float64(67.0), np.float64(67.286), np.float64(67.0), np.float64(67.125), np.float64(67.188)]",27.3,66.625,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734795077,[],[],[],[],[],27.3,66.429,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
1734795687,"[4976, 4977, 4978, 4979, 4980, 4981, 4982, 4983, 4984, 4985]","[np.int64(385), np.int64(659), np.int64(1047), np.int64(1319), np.int64(1708), np.int64(2030), np.int64(2369), np.int64(2639), np.int64(2999), np.int64(3353)]","[np.float64(0.0), np.float64(1.0100000000000193), np.float64(0.010000000000019327), np.float64(0.010000000000019327), np.float64(1.0100000000000193), np.float64(1.0100000000000193), np.float64(1.0100000000000193), np.float64(1.0200000000000102), np.float64(1.0200000000000102), np.float64(1.0200000000000102)]","[np.float64(27.333), np.float64(27.3), np.float64(27.317), np.float64(27.3), np.float64(27.333), np.float64(27.317), np.float64(27.317), np.float64(27.3), np.float64(27.3), np.float64(27.34)]","[np.float64(66.714), np.float64(66.812), np.float64(66.714), np.float64(66.938), np.float64(67.0), np.float64(67.286), np.float64(67.0), np.float64(67.125), np.float64(67.188), np.float64(67.333)]",27.3,66.75,ON,MID,23.2,COOL,ON,VERY LOW,22.9,COOL,ON,MID,22.8,DRY,ON,MID,22.5,COOL,OFF,OFF,22.9,COOL,ON,MID,22.9,COOL,OFF,OFF,22.8,COOL,ON,HIGH,23.3,DRY
