timestamp,rows,time_taken,energy_consumption,future_temp,future_humi,current_temp,current_humi,door_status,outdoor_temp,outdoor_humi,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode
1736427862,[],[],[],[],[],24.1,61.786,1.0,33.0,52.5,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
1734878321,"[1964, 1965, 1966, 1967]","[np.int64(629), np.int64(1258), np.int64(1886), np.int64(2514)]","[np.float64(0.9399999999986903), np.float64(1.7099999999991269), np.float64(2.6599999999998545), np.float64(3.749999999998181)]","[np.float64(23.7), np.float64(23.6), np.float64(23.983), np.float64(23.933)]","[np.float64(63.571), np.float64(64.0), np.float64(65.643), np.float64(64.286)]",24.033,63.643,1.0,31.8,60.0,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1737738760,"[6675, 6676, 6677, 6678]","[np.int64(613), np.int64(1226), np.int64(1838), np.int64(2451)]","[np.float64(0.6400000000012369), np.float64(1.2900000000008731), np.float64(2.040000000000873), np.float64(2.7100000000000364)]","[np.float64(23.75), np.float64(23.5), np.float64(23.5), np.float64(23.55)]","[np.float64(76.929), np.float64(76.929), np.float64(78.286), np.float64(78.643)]",24.017,76.357,1.0,28.2,85.0,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
1734880207,[1967],[np.int64(628)],[np.float64(1.0899999999983265)],[np.float64(23.933)],[np.float64(64.286)],23.983,65.643,1.0,31.8,60.0,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1736447977,"[4553, 4554, 4555, 4556, 4557, 4558]","[np.int64(628), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3772)]","[np.float64(1.0999999999994543), np.float64(2.1599999999998545), np.float64(3.2399999999997817), np.float64(4.349999999999454), np.float64(5.4099999999998545), np.float64(6.449999999998909)]","[np.float64(23.933), np.float64(23.717), np.float64(23.633), np.float64(23.617), np.float64(23.517), np.float64(23.283)]","[np.float64(61.0), np.float64(61.143), np.float64(60.357), np.float64(60.357), np.float64(61.214), np.float64(61.5)]",23.967,60.643,1.0,30.5,61.5,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
1737445214,"[6254, 6255, 6256, 6257, 6258, 6259]","[np.int64(614), np.int64(1226), np.int64(1839), np.int64(2451), np.int64(3064), np.int64(3678)]","[np.float64(0.7600000000011278), np.float64(1.430000000000291), np.float64(2.0700000000006185), np.float64(2.6700000000009823), np.float64(3.3000000000010914), np.float64(4.050000000001091)]","[np.float64(23.683), np.float64(23.633), np.float64(23.583), np.float64(23.55), np.float64(23.467), np.float64(23.483)]","[np.float64(78.786), np.float64(78.786), np.float64(78.357), np.float64(79.071), np.float64(79.5), np.float64(79.929)]",23.95,76.714,1.0,26.5,81.5,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
1734868893,"[1949, 1950, 1951, 1952, 1953, 1954]","[np.int64(628), np.int64(1257), np.int64(1885), np.int64(2514), np.int64(3142), np.int64(3771)]","[np.float64(1.139999999999418), np.float64(2.2700000000004366), np.float64(3.4799999999995634), np.float64(4.619999999999891), np.float64(5.760000000000218), np.float64(6.860000000000582)]","[np.float64(23.817), np.float64(23.933), np.float64(23.683), np.float64(23.667), np.float64(23.7), np.float64(23.917)]","[np.float64(62.214), np.float64(62.786), np.float64(61.286), np.float64(62.5), np.float64(61.714), np.float64(62.857)]",23.933,64.143,1.0,32.3,57.5,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1736448605,"[4554, 4555, 4556, 4557, 4558, 4559]","[np.int64(629), np.int64(1258), np.int64(1886), np.int64(2515), np.int64(3144), np.int64(3772)]","[np.float64(1.0600000000004002), np.float64(2.1400000000003274), np.float64(3.25), np.float64(4.3100000000004), np.float64(5.349999999999454), np.float64(6.3200000000006185)]","[np.float64(23.717), np.float64(23.633), np.float64(23.617), np.float64(23.517), np.float64(23.283), np.float64(23.333)]","[np.float64(61.143), np.float64(60.357), np.float64(60.357), np.float64(61.214), np.float64(61.5), np.float64(61.071)]",23.933,61.0,1.0,30.4,62.0,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,21.5,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,MED,22.0,COOL
1734870150,"[1951, 1952, 1953, 1954, 1955, 1956]","[np.int64(628), np.int64(1257), np.int64(1885), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(1.2099999999991269), np.float64(2.3499999999994543), np.float64(3.4899999999997817), np.float64(4.5900000000001455), np.float64(5.789999999999054), np.float64(6.979999999999563)]","[np.float64(23.683), np.float64(23.667), np.float64(23.7), np.float64(23.917), np.float64(23.817), np.float64(23.65)]","[np.float64(61.286), np.float64(62.5), np.float64(61.714), np.float64(62.857), np.float64(60.929), np.float64(60.429)]",23.933,62.786,1.0,32.5,60.0,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1734880835,[],[],[],[],[],23.933,64.286,1.0,31.8,60.0,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1734872664,"[1955, 1956, 1957, 1958, 1959, 1960]","[np.int64(629), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3772)]","[np.float64(1.1999999999989086), np.float64(2.389999999999418), np.float64(3.6799999999993815), np.float64(4.8799999999992), np.float64(6.049999999999272), np.float64(7.209999999999127)]","[np.float64(23.817), np.float64(23.65), np.float64(23.767), np.float64(23.32), np.float64(23.633), np.float64(23.717)]","[np.float64(60.929), np.float64(60.429), np.float64(60.857), np.float64(62.25), np.float64(60.5), np.float64(61.143)]",23.917,62.857,1.0,33.3,56.0,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1736950587,"[5394, 5395, 5396, 5397, 5398, 5399]","[np.int64(615), np.int64(1230), np.int64(1844), np.int64(2459), np.int64(3074), np.int64(3688)]","[np.float64(0.6300000000001091), np.float64(1.3500000000003638), np.float64(2.0600000000004), np.float64(2.7700000000004366), np.float64(3.4099999999998545), np.float64(4.079999999999927)]","[np.float64(23.8), np.float64(23.817), np.float64(23.75), np.float64(23.8), np.float64(23.817), np.float64(23.817)]","[np.float64(80.929), np.float64(80.071), np.float64(80.071), np.float64(79.714), np.float64(78.571), np.float64(79.857)]",23.917,81.5,1.0,27.9,80.0,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1734867007,"[1946, 1947, 1948, 1949, 1950, 1951]","[np.int64(628), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(1.0200000000004366), np.float64(2.1200000000008004), np.float64(3.180000000000291), np.float64(4.319999999999709), np.float64(5.450000000000728), np.float64(6.6599999999998545)]","[np.float64(23.817), np.float64(23.58), np.float64(23.933), np.float64(23.817), np.float64(23.933), np.float64(23.683)]","[np.float64(64.429), np.float64(64.833), np.float64(64.143), np.float64(62.214), np.float64(62.786), np.float64(61.286)]",23.9,65.429,1.0,31.6,60.0,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1736947508,"[5389, 5390]","[np.int64(614), np.int64(1229)]","[np.float64(0.6199999999998909), np.float64(1.2199999999993452)]","[np.float64(23.75), np.float64(23.8)]","[np.float64(80.786), np.float64(80.214)]",23.883,79.429,1.0,28.3,76.5,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1737560439,[6446],[np.int64(612)],[np.float64(0.7199999999993452)],[np.float64(23.583)],[np.float64(78.857)],23.883,77.571,1.0,28.2,81.5,ON,MED,23.0,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL,ON,MED,22.5,COOL
1734877693,"[1963, 1964, 1965, 1966, 1967]","[np.int64(628), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3142)]","[np.float64(1.1700000000009823), np.float64(2.1099999999996726), np.float64(2.880000000000109), np.float64(3.8300000000008367), np.float64(4.919999999999163)]","[np.float64(24.033), np.float64(23.7), np.float64(23.6), np.float64(23.983), np.float64(23.933)]","[np.float64(63.643), np.float64(63.571), np.float64(64.0), np.float64(65.643), np.float64(64.286)]",23.867,62.571,1.0,31.8,60.0,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1734866378,"[1945, 1946, 1947, 1948, 1949, 1950]","[np.int64(629), np.int64(1257), np.int64(1886), np.int64(2515), np.int64(3143), np.int64(3772)]","[np.float64(1.019999999999527), np.float64(2.0399999999999636), np.float64(3.1400000000003274), np.float64(4.199999999999818), np.float64(5.339999999999236), np.float64(6.470000000000255)]","[np.float64(23.9), np.float64(23.817), np.float64(23.58), np.float64(23.933), np.float64(23.817), np.float64(23.933)]","[np.float64(65.429), np.float64(64.429), np.float64(64.833), np.float64(64.143), np.float64(62.214), np.float64(62.786)]",23.85,64.929,1.0,31.3,60.0,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1735975877,"[3801, 3802, 3803, 3804, 3805, 3806]","[np.int64(629), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3772)]","[np.float64(0.8499999999994543), np.float64(1.5999999999994543), np.float64(2.3799999999991996), np.float64(3.0900000000001455), np.float64(3.8599999999996726), np.float64(4.739999999999782)]","[np.float64(23.517), np.float64(23.333), np.float64(23.15), np.float64(23.083), np.float64(23.183), np.float64(23.4)]","[np.float64(67.357), np.float64(67.0), np.float64(68.0), np.float64(67.214), np.float64(70.929), np.float64(71.286)]",23.85,67.929,1.0,26.9,86.5,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
1735989077,"[3822, 3823, 3824, 3825, 3826, 3827]","[np.int64(629), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(1.9600000000000364), np.float64(3.850000000000364), np.float64(4.989999999999782), np.float64(5.989999999999782), np.float64(6.989999999999782), np.float64(8.020000000000437)]","[np.float64(23.833), np.float64(23.817), np.float64(22.867), np.float64(23.32), np.float64(23.133), np.float64(23.167)]","[np.float64(71.143), np.float64(69.214), np.float64(66.143), np.float64(66.417), np.float64(65.5), np.float64(66.714)]",23.84,70.5,1.0,31.6,65.0,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
1735989706,"[3823, 3824, 3825, 3826, 3827, 3828]","[np.int64(628), np.int64(1257), np.int64(1885), np.int64(2514), np.int64(3142), np.int64(3771)]","[np.float64(1.8900000000003274), np.float64(3.0299999999997453), np.float64(4.029999999999745), np.float64(5.029999999999745), np.float64(6.0600000000004), np.float64(7.199999999999818)]","[np.float64(23.817), np.float64(22.867), np.float64(23.32), np.float64(23.133), np.float64(23.167), np.float64(23.017)]","[np.float64(69.214), np.float64(66.143), np.float64(66.417), np.float64(65.5), np.float64(66.714), np.float64(65.929)]",23.833,71.143,1.0,31.7,63.5,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
1735990334,"[3824, 3825, 3826, 3827, 3828, 3829]","[np.int64(629), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3772)]","[np.float64(1.139999999999418), np.float64(2.139999999999418), np.float64(3.139999999999418), np.float64(4.170000000000073), np.float64(5.309999999999491), np.float64(6.389999999999418)]","[np.float64(22.867), np.float64(23.32), np.float64(23.133), np.float64(23.167), np.float64(23.017), np.float64(22.883)]","[np.float64(66.143), np.float64(66.417), np.float64(65.5), np.float64(66.714), np.float64(65.929), np.float64(64.357)]",23.817,69.214,1.0,31.8,63.5,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,21.5,COOL,ON,AUTO,22.0,DRY,ON,HIGH,22.0,COOL,ON,LOW,22.0,COOL
1734873293,"[1956, 1957, 1958, 1959, 1960, 1961]","[np.int64(628), np.int64(1257), np.int64(1885), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(1.1900000000005093), np.float64(2.480000000000473), np.float64(3.680000000000291), np.float64(4.850000000000364), np.float64(6.010000000000218), np.float64(7.100000000000364)]","[np.float64(23.65), np.float64(23.767), np.float64(23.32), np.float64(23.633), np.float64(23.717), np.float64(23.75)]","[np.float64(60.429), np.float64(60.857), np.float64(62.25), np.float64(60.5), np.float64(61.143), np.float64(60.857)]",23.817,60.929,1.0,33.3,57.0,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1734867635,"[1947, 1948, 1949, 1950, 1951, 1952]","[np.int64(629), np.int64(1258), np.int64(1886), np.int64(2515), np.int64(3143), np.int64(3772)]","[np.float64(1.1000000000003638), np.float64(2.1599999999998545), np.float64(3.2999999999992724), np.float64(4.430000000000291), np.float64(5.639999999999418), np.float64(6.779999999999745)]","[np.float64(23.58), np.float64(23.933), np.float64(23.817), np.float64(23.933), np.float64(23.683), np.float64(23.667)]","[np.float64(64.833), np.float64(64.143), np.float64(62.214), np.float64(62.786), np.float64(61.286), np.float64(62.5)]",23.817,64.429,1.0,31.6,60.5,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1734869521,"[1950, 1951, 1952, 1953, 1954, 1955]","[np.int64(629), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3772)]","[np.float64(1.1300000000010186), np.float64(2.3400000000001455), np.float64(3.480000000000473), np.float64(4.6200000000008), np.float64(5.720000000001164), np.float64(6.920000000000073)]","[np.float64(23.933), np.float64(23.683), np.float64(23.667), np.float64(23.7), np.float64(23.917), np.float64(23.817)]","[np.float64(62.786), np.float64(61.286), np.float64(62.5), np.float64(61.714), np.float64(62.857), np.float64(60.929)]",23.817,62.214,1.0,32.3,59.0,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1736953661,"[5399, 5400, 5401, 5402, 5403, 5404]","[np.int64(614), np.int64(1229), np.int64(1844), np.int64(2459), np.int64(3073), np.int64(3687)]","[np.float64(0.6700000000000728), np.float64(1.2800000000006548), np.float64(1.9200000000000728), np.float64(2.5700000000006185), np.float64(3.180000000000291), np.float64(3.790000000000873)]","[np.float64(23.817), np.float64(23.75), np.float64(23.7), np.float64(23.75), np.float64(23.6), np.float64(23.617)]","[np.float64(79.857), np.float64(79.214), np.float64(79.643), np.float64(80.643), np.float64(81.071), np.float64(80.0)]",23.817,78.571,1.0,26.7,89.0,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736954275,"[5400, 5401, 5402, 5403, 5404, 5405]","[np.int64(615), np.int64(1230), np.int64(1845), np.int64(2459), np.int64(3073), np.int64(3687)]","[np.float64(0.6100000000005821), np.float64(1.25), np.float64(1.9000000000005457), np.float64(2.5100000000002183), np.float64(3.1200000000008004), np.float64(3.7200000000002547)]","[np.float64(23.75), np.float64(23.7), np.float64(23.75), np.float64(23.6), np.float64(23.617), np.float64(23.767)]","[np.float64(79.214), np.float64(79.643), np.float64(80.643), np.float64(81.071), np.float64(80.0), np.float64(80.571)]",23.817,79.857,1.0,26.4,90.0,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736951817,"[5396, 5397, 5398, 5399, 5400, 5401]","[np.int64(614), np.int64(1229), np.int64(1844), np.int64(2458), np.int64(3073), np.int64(3688)]","[np.float64(0.7100000000000364), np.float64(1.4200000000000728), np.float64(2.0599999999994907), np.float64(2.7299999999995634), np.float64(3.3400000000001455), np.float64(3.9799999999995634)]","[np.float64(23.75), np.float64(23.8), np.float64(23.817), np.float64(23.817), np.float64(23.75), np.float64(23.7)]","[np.float64(80.071), np.float64(79.714), np.float64(78.571), np.float64(79.857), np.float64(79.214), np.float64(79.643)]",23.817,80.071,1.0,27.5,81.5,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736948737,[],[],[],[],[],23.8,80.214,1.0,28.3,76.5,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736951202,"[5395, 5396, 5397, 5398, 5399, 5400]","[np.int64(615), np.int64(1229), np.int64(1844), np.int64(2459), np.int64(3073), np.int64(3688)]","[np.float64(0.7200000000002547), np.float64(1.430000000000291), np.float64(2.1400000000003274), np.float64(2.7799999999997453), np.float64(3.449999999999818), np.float64(4.0600000000004)]","[np.float64(23.817), np.float64(23.75), np.float64(23.8), np.float64(23.817), np.float64(23.817), np.float64(23.75)]","[np.float64(80.071), np.float64(80.071), np.float64(79.714), np.float64(78.571), np.float64(79.857), np.float64(79.214)]",23.8,80.929,1.0,27.6,80.5,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736953046,"[5398, 5399, 5400, 5401, 5402, 5403]","[np.int64(615), np.int64(1229), np.int64(1844), np.int64(2459), np.int64(3074), np.int64(3688)]","[np.float64(0.6399999999994179), np.float64(1.3099999999994907), np.float64(1.9200000000000728), np.float64(2.5599999999994907), np.float64(3.2100000000000364), np.float64(3.819999999999709)]","[np.float64(23.817), np.float64(23.817), np.float64(23.75), np.float64(23.7), np.float64(23.75), np.float64(23.6)]","[np.float64(78.571), np.float64(79.857), np.float64(79.214), np.float64(79.643), np.float64(80.643), np.float64(81.071)]",23.8,79.714,1.0,27.0,88.5,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736949972,"[5393, 5394, 5395, 5396, 5397, 5398]","[np.int64(615), np.int64(1230), np.int64(1845), np.int64(2459), np.int64(3074), np.int64(3689)]","[np.float64(0.9200000000000728), np.float64(1.550000000000182), np.float64(2.2700000000004366), np.float64(2.980000000000473), np.float64(3.6900000000005093), np.float64(4.329999999999927)]","[np.float64(23.917), np.float64(23.8), np.float64(23.817), np.float64(23.75), np.float64(23.8), np.float64(23.817)]","[np.float64(81.5), np.float64(80.929), np.float64(80.071), np.float64(80.071), np.float64(79.714), np.float64(78.571)]",23.783,80.643,1.0,28.0,79.5,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736945663,"[5386, 5387, 5388, 5389, 5390]","[np.int64(615), np.int64(1230), np.int64(1845), np.int64(2459), np.int64(3074)]","[np.float64(0.6599999999998545), np.float64(1.3400000000001455), np.float64(2.0200000000004366), np.float64(2.6400000000003274), np.float64(3.2399999999997817)]","[np.float64(23.717), np.float64(23.7), np.float64(23.883), np.float64(23.75), np.float64(23.8)]","[np.float64(77.857), np.float64(77.214), np.float64(79.429), np.float64(80.786), np.float64(80.214)]",23.783,79.714,1.0,28.3,76.5,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736938287,[],[],[],[],[],23.767,82.571,1.0,26.7,83.0,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,24.0,COOL,ON,MED,24.0,COOL,ON,MED,24.0,COOL,ON,MED,24.0,COOL
1736957962,"[5406, 5407, 5408, 5409, 5410, 5411]","[np.int64(615), np.int64(1230), np.int64(1844), np.int64(2459), np.int64(3074), np.int64(3689)]","[np.float64(0.6199999999998909), np.float64(1.230000000000473), np.float64(1.819999999999709), np.float64(2.4000000000005457), np.float64(3.0200000000004366), np.float64(3.589999999999236)]","[np.float64(23.7), np.float64(23.733), np.float64(23.567), np.float64(23.683), np.float64(23.633), np.float64(23.683)]","[np.float64(81.429), np.float64(81.214), np.float64(80.143), np.float64(80.357), np.float64(78.571), np.float64(80.286)]",23.767,80.571,1.0,26.5,91.0,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736945048,"[5385, 5386, 5387, 5388, 5389, 5390]","[np.int64(615), np.int64(1230), np.int64(1845), np.int64(2460), np.int64(3074), np.int64(3689)]","[np.float64(0.6399999999994179), np.float64(1.2999999999992724), np.float64(1.9799999999995634), np.float64(2.6599999999998545), np.float64(3.2799999999997453), np.float64(3.8799999999991996)]","[np.float64(23.783), np.float64(23.717), np.float64(23.7), np.float64(23.883), np.float64(23.75), np.float64(23.8)]","[np.float64(79.714), np.float64(77.857), np.float64(77.214), np.float64(79.429), np.float64(80.786), np.float64(80.214)]",23.767,79.5,1.0,28.3,76.5,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736428491,"[4522, 4523, 4524, 4525, 4526, 4527]","[np.int64(629), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(0.43000000000029104), np.float64(0.9899999999997817), np.float64(1.6000000000003638), np.float64(2.2200000000002547), np.float64(2.9099999999998545), np.float64(3.600000000000364)]","[np.float64(24.5), np.float64(24.95), np.float64(24.967), np.float64(24.95), np.float64(25.1), np.float64(25.2)]","[np.float64(59.429), np.float64(57.143), np.float64(55.357), np.float64(54.643), np.float64(54.071), np.float64(53.0)]",23.767,60.857,1.0,34.2,49.5,ON,MED,22.0,COOL,ON,MED,22.0,COOL,OFF,MED,21.5,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL
1736938396,[],[],[],[],[],23.767,82.571,1.0,26.7,83.0,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1734874550,"[1958, 1959, 1960, 1961, 1962, 1963]","[np.int64(628), np.int64(1257), np.int64(1886), np.int64(2514), np.int64(3143), np.int64(3771)]","[np.float64(1.199999999999818), np.float64(2.369999999999891), np.float64(3.5299999999997453), np.float64(4.619999999999891), np.float64(5.829999999999927), np.float64(7.0000000000009095)]","[np.float64(23.32), np.float64(23.633), np.float64(23.717), np.float64(23.75), np.float64(23.867), np.float64(24.033)]","[np.float64(62.25), np.float64(60.5), np.float64(61.143), np.float64(60.857), np.float64(62.571), np.float64(63.643)]",23.767,60.857,1.0,32.9,58.5,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1734877064,"[1962, 1963, 1964, 1965, 1966, 1967]","[np.int64(629), np.int64(1257), np.int64(1886), np.int64(2515), np.int64(3143), np.int64(3771)]","[np.float64(1.2100000000000364), np.float64(2.3800000000010186), np.float64(3.319999999999709), np.float64(4.0900000000001455), np.float64(5.040000000000873), np.float64(6.1299999999992)]","[np.float64(23.867), np.float64(24.033), np.float64(23.7), np.float64(23.6), np.float64(23.983), np.float64(23.933)]","[np.float64(62.571), np.float64(63.643), np.float64(63.571), np.float64(64.0), np.float64(65.643), np.float64(64.286)]",23.75,60.857,1.0,31.8,60.0,ON,AUTO,22.0,DRY,ON,AUTO,22.0,DRY,ON,AUTO,22.5,DRY,ON,MED,22.0,COOL,ON,MED,22.0,COOL,ON,LOW,22.0,COOL
1736948122,[5390],[np.int64(615)],[np.float64(0.5999999999994543)],[np.float64(23.8)],[np.float64(80.214)],23.75,80.786,1.0,28.3,76.5,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
1736956120,"[5403, 5404, 5405, 5406, 5407, 5408]","[np.int64(614), np.int64(1228), np.int64(1842), np.int64(2457), np.int64(3072), np.int64(3686)]","[np.float64(0.6099999999996726), np.float64(1.2200000000002547), np.float64(1.819999999999709), np.float64(2.4399999999996), np.float64(3.050000000000182), np.float64(3.639999999999418)]","[np.float64(23.6), np.float64(23.617), np.float64(23.767), np.float64(23.7), np.float64(23.733), np.float64(23.567)]","[np.float64(81.071), np.float64(80.0), np.float64(80.571), np.float64(81.429), np.float64(81.214), np.float64(80.143)]",23.75,80.643,1.0,26.4,90.0,OFF,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL,ON,MED,23.5,COOL
